filepath,x1,y1,x2,y2,x1,y1,x2,y2,class_name
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154057_1.jpg,0.2225,0.33333334,0.275,0.33333334,0.275,0.355,0.2225,0.355,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154057_1.jpg,0.13,0.37666667,0.15125,0.37666667,0.15125,0.40333334,0.13,0.40333334,Chipping
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154057_1.jpg,0.1675,0.39833334,0.19875,0.39833334,0.19875,0.415,0.1675,0.415,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154057_1.jpg,0.1625,0.36166668,0.1875,0.36166668,0.1875,0.375,0.1625,0.375,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154057_1.jpg,0.76625,0.39166668,0.80625,0.39166668,0.80625,0.425,0.76625,0.425,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154511_1.jpg,0.59875,0.5466667,0.6275,0.5466667,0.6275,0.59,0.59875,0.59,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154511_1.jpg,0.5975,0.34666666,0.65125,0.34666666,0.65125,0.40166667,0.5975,0.40166667,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154511_1.jpg,0.87,0.25333333,0.9025,0.25333333,0.9025,0.28833333,0.87,0.28833333,Chipping
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154511_1.jpg,0.76875,0.50666666,0.8175,0.50666666,0.8175,0.5516667,0.76875,0.5516667,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WH2/P_20190727_092403.jpg,0.65875,0.60333335,0.6925,0.60333335,0.6925,0.65166664,0.65875,0.65166664,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WH2/P_20190727_092403.jpg,0.6325,0.67333335,0.655,0.67333335,0.655,0.6983333,0.6325,0.6983333,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WH2/P_20190727_092403.jpg,0.57375,0.62333333,0.6175,0.62333333,0.6175,0.6983333,0.57375,0.6983333,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WH2/P_20190727_092358_1.jpg,0.6775,0.48833334,0.71375,0.48833334,0.71375,0.5366667,0.6775,0.5366667,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WH2/P_20190727_092358_1.jpg,0.585,0.50666666,0.6325,0.50666666,0.6325,0.59,0.585,0.59,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WH2/P_20190727_092358_1.jpg,0.645,0.55833334,0.67375,0.55833334,0.67375,0.58666664,0.645,0.58666664,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154134.jpg,0.70375,0.555,0.75375,0.555,0.75375,0.595,0.70375,0.595,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154134.jpg,0.28875,0.27666667,0.31375,0.27666667,0.31375,0.29833335,0.28875,0.29833335,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154134.jpg,0.3475,0.23333333,0.3925,0.23333333,0.3925,0.265,0.3475,0.265,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154134.jpg,0.29875,0.24166666,0.3225,0.24166666,0.3225,0.26,0.29875,0.26,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154134.jpg,0.27375,0.25,0.29375,0.25,0.29375,0.26666668,0.27375,0.26666668,Chipping
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154107.jpg,0.18625,0.425,0.22125,0.425,0.22125,0.45833334,0.18625,0.45833334,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154107.jpg,0.24,0.33,0.29,0.33,0.29,0.36,0.24,0.36,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154107.jpg,0.17625,0.375,0.2025,0.375,0.2025,0.395,0.17625,0.395,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154107.jpg,0.76625,0.47666666,0.8025,0.47666666,0.8025,0.50666666,0.76625,0.50666666,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154107.jpg,0.1475,0.39666668,0.17,0.39666668,0.17,0.43166667,0.1475,0.43166667,Chipping
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153916.jpg,0.39555556,0.0016666667,0.42444444,0.0016666667,0.42444444,0.02,0.39555556,0.02,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153916.jpg,0.4488889,0.035,0.4977778,0.035,0.4977778,0.086666666,0.4488889,0.086666666,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153916.jpg,0.36666667,0.615,0.42444444,0.615,0.42444444,0.67,0.36666667,0.67,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153916.jpg,0.3288889,0.005,0.36222222,0.005,0.36222222,0.035,0.3288889,0.035,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154429.jpg,0.48666668,0.34333333,0.5511111,0.34333333,0.5511111,0.38166666,0.48666668,0.38166666,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153939.jpg,0.545,0.53833336,0.60875,0.53833336,0.60875,0.6016667,0.545,0.6016667,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WH2/P_20190727_092330.jpg,0.25,0.305,0.74875,0.305,0.74875,0.67833334,0.25,0.67833334,Worn
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190708_162125.jpg,0.2,0.5683333,0.25111112,0.5683333,0.25111112,0.615,0.2,0.615,Taper
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190708_162125.jpg,0.76222223,0.7133333,0.8422222,0.7133333,0.8422222,0.7583333,0.76222223,0.7583333,Taper
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190708_162125.jpg,0.9022222,0.38833332,0.95555556,0.38833332,0.95555556,0.44,0.9022222,0.44,Taper
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190708_162125.jpg,0.3,0.285,0.36222222,0.285,0.36222222,0.335,0.3,0.335,Taper
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190708_161749.jpg,0.595,0.375,0.6625,0.375,0.6625,0.7733333,0.595,0.7733333,Chipping
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190708_161749.jpg,0.27,0.3,0.48625,0.3,0.48625,0.5733333,0.27,0.5733333,Chipping
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WH2/P_20190727_091858.jpg,0.3775,0.37,0.7125,0.37,0.7125,0.72,0.3775,0.72,Worn
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WH2/P_20190727_091858.jpg,0.2575,0.15,0.50375,0.15,0.50375,0.35166666,0.2575,0.35166666,Worn
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153918_1.jpg,0.47333333,0.085,0.5133333,0.085,0.5133333,0.13833334,0.47333333,0.13833334,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153918_1.jpg,0.3511111,0.051666666,0.3911111,0.051666666,0.3911111,0.093333334,0.3511111,0.093333334,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153918_1.jpg,0.42,0.65166664,0.47333333,0.65166664,0.47333333,0.70166665,0.42,0.70166665,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153918_1.jpg,0.38,0.015,0.4422222,0.015,0.4422222,0.058333334,0.38,0.058333334,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190708_162300.jpg,0.37875,0.65166664,0.47375,0.65166664,0.47375,0.7416667,0.37875,0.7416667,Taper
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153952.jpg,0.4475,0.38166666,0.53375,0.38166666,0.53375,0.45666668,0.4475,0.45666668,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153952.jpg,0.36125,0.51,0.39875,0.51,0.39875,0.5516667,0.36125,0.5516667,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153952.jpg,0.33,0.56,0.355,0.56,0.355,0.6166667,0.33,0.6166667,Chipping
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153952.jpg,0.39375,0.605,0.44875,0.605,0.44875,0.6566667,0.39375,0.6566667,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190708_155807.jpg,0.74125,0.71,0.76125,0.71,0.76125,0.73833334,0.74125,0.73833334,Chipping
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190708_155807.jpg,0.6875,0.37,0.7325,0.37,0.7325,0.41,0.6875,0.41,Chipping
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190708_155807.jpg,0.78,0.6983333,0.8,0.6983333,0.8,0.7316667,0.78,0.7316667,Chipping
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WH2/P_20190727_091941.jpg,0.08,0.23166667,0.87625,0.23166667,0.87625,0.93,0.08,0.93,Worn
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WH2/P_20190727_092222.jpg,0.4775,0.37166667,0.7675,0.37166667,0.7675,0.61333334,0.4775,0.61333334,Worn
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WH2/P_20190727_092222.jpg,0.18625,0.33833334,0.43375,0.33833334,0.43375,0.5516667,0.18625,0.5516667,Worn
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WH2/P_20190727_091950.jpg,0.15,0.09833334,0.84375,0.09833334,0.84375,0.46166667,0.15,0.46166667,Worn
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153938_1.jpg,0.5475,0.52666664,0.615,0.52666664,0.615,0.6,0.5475,0.6,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154507.jpg,0.785,0.48,0.84,0.48,0.84,0.53,0.785,0.53,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154507.jpg,0.61625,0.32,0.6775,0.32,0.6775,0.37,0.61625,0.37,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WH2/P_20190727_092324.jpg,0.505,0.43666667,0.75875,0.43666667,0.75875,0.705,0.505,0.705,Worn
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WH2/P_20190727_092324.jpg,0.2,0.40666667,0.44875,0.40666667,0.44875,0.66,0.2,0.66,Worn
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154120.jpg,0.2575,0.32166666,0.31625,0.32166666,0.31625,0.36,0.2575,0.36,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154120.jpg,0.1975,0.37333333,0.22625,0.37333333,0.22625,0.40166667,0.1975,0.40166667,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154120.jpg,0.17625,0.4,0.19375,0.4,0.19375,0.43166667,0.17625,0.43166667,Chipping
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154120.jpg,0.215,0.43833333,0.245,0.43833333,0.245,0.47166666,0.215,0.47166666,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154120.jpg,0.805,0.505,0.845,0.505,0.845,0.5466667,0.805,0.5466667,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WH2/P_20190727_092130.jpg,0.585,0.31,0.93375,0.31,0.93375,0.7266667,0.585,0.7266667,Worn
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WH2/P_20190727_092130.jpg,0.1575,0.28333333,0.50125,0.28333333,0.50125,0.6983333,0.1575,0.6983333,Worn
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154319.jpg,0.6425,0.42833334,0.72125,0.42833334,0.72125,0.49166667,0.6425,0.49166667,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153948_1.jpg,0.36222222,0.37166667,0.42444444,0.37166667,0.42444444,0.39833334,0.36222222,0.39833334,Chipping
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153948_1.jpg,0.33333334,0.42333335,0.38444445,0.42333335,0.38444445,0.48166665,0.33333334,0.48166665,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153948_1.jpg,0.42666668,0.39833334,0.47777778,0.39833334,0.47777778,0.43,0.42666668,0.43,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153948_1.jpg,0.52666664,0.47166666,0.59555554,0.47166666,0.59555554,0.545,0.52666664,0.545,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154340.jpg,0.5825,0.485,0.66375,0.485,0.66375,0.54833335,0.5825,0.54833335,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/NewWH/P_20190723_120216.JPG,0.30875,0.33833334,0.3725,0.33833334,0.3725,0.67,0.30875,0.67,Crack
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153918.jpg,0.31777778,0.08833333,0.34444445,0.08833333,0.34444445,0.11833333,0.31777778,0.11833333,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153918.jpg,0.42666668,0.11333334,0.47555557,0.11333334,0.47555557,0.16333333,0.42666668,0.16333333,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153918.jpg,0.37333333,0.67,0.42666668,0.67,0.42666668,0.7216667,0.37333333,0.7216667,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153918.jpg,0.34666666,0.055,0.4,0.055,0.4,0.09166667,0.34666666,0.09166667,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153931_1.jpg,0.34666666,0.51166666,0.42,0.51166666,0.42,0.5833333,0.34666666,0.5833333,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154456_1.jpg,0.48125,0.5,0.5,0.5,0.5,0.5283333,0.48125,0.5283333,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154456_1.jpg,0.84875,0.44333333,0.865,0.44333333,0.865,0.48,0.84875,0.48,Chipping
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154456_1.jpg,0.6175,0.5683333,0.66625,0.5683333,0.66625,0.62833333,0.6175,0.62833333,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154456_1.jpg,0.55875,0.33166668,0.62,0.33166668,0.62,0.40666667,0.55875,0.40666667,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190709_145215.jpg,0.61625,0.8016667,0.64625,0.8016667,0.64625,0.84,0.61625,0.84,Taper
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190709_145215.jpg,0.3525,0.23666666,0.3825,0.23666666,0.3825,0.285,0.3525,0.285,Taper
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190709_145215.jpg,0.3375,0.61833334,0.36875,0.61833334,0.36875,0.6666667,0.3375,0.6666667,Taper
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190709_145215.jpg,0.425,0.385,0.4525,0.385,0.4525,0.43166667,0.425,0.43166667,Taper
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190709_145215.jpg,0.70125,0.52166665,0.725,0.52166665,0.725,0.575,0.70125,0.575,Taper
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154500.jpg,0.835,0.51666665,0.8525,0.51666665,0.8525,0.5566667,0.835,0.5566667,Chipping
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154500.jpg,0.55,0.41666666,0.6,0.41666666,0.6,0.48166665,0.55,0.48166665,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154500.jpg,0.6075,0.6533333,0.65875,0.6533333,0.65875,0.70666665,0.6075,0.70666665,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154500.jpg,0.47,0.5783333,0.49,0.5783333,0.49,0.6166667,0.47,0.6166667,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/NewWH/P_20190723_115832.JPG,0.62375,0.29833335,0.995,0.29833335,0.995,0.58,0.62375,0.58,Broken
gs://satu-pama-ai-comex-and-tyre-vcm/comex/NewWH/P_20190723_115832.JPG,0.0025,0.44666666,0.325,0.44666666,0.325,0.64666665,0.0025,0.64666665,Worn
gs://satu-pama-ai-comex-and-tyre-vcm/comex/NewWH/P_20190723_115832.JPG,0.44,0.0,0.82375,0.0,0.82375,0.27833334,0.44,0.27833334,Worn
gs://satu-pama-ai-comex-and-tyre-vcm/comex/NewWH/P_20190723_115832.JPG,0.495,0.37333333,0.60375,0.37333333,0.60375,0.68333334,0.495,0.68333334,Broken
gs://satu-pama-ai-comex-and-tyre-vcm/comex/NewWH/P_20190723_115832.JPG,0.32625,0.28166667,0.49375,0.28166667,0.49375,0.5233333,0.32625,0.5233333,Worn
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WH2/P_20190727_092107.jpg,0.1475,0.205,0.67,0.205,0.67,0.68833333,0.1475,0.68833333,Worn
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153859.jpg,0.25875,0.235,0.3075,0.235,0.3075,0.25666666,0.25875,0.25666666,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153859.jpg,0.675,0.62,0.73375,0.62,0.73375,0.66,0.675,0.66,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153859.jpg,0.26,0.26333332,0.29125,0.26333332,0.29125,0.27833334,0.26,0.27833334,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153859.jpg,0.34,0.25166667,0.37875,0.25166667,0.37875,0.28333333,0.34,0.28333333,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/NewWH/P_20190723_120255.JPG,0.38125,0.26166666,0.44125,0.26166666,0.44125,0.6433333,0.38125,0.6433333,Crack
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WH2/P_20190727_092248.jpg,0.18125,0.18666667,0.93,0.18666667,0.93,0.35,0.18125,0.35,Worn
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153907.jpg,0.42444444,0.58666664,0.47777778,0.58666664,0.47777778,0.6383333,0.42444444,0.6383333,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153907.jpg,0.47555557,0.085,0.5288889,0.085,0.5288889,0.115,0.47555557,0.115,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153907.jpg,0.44666666,0.108333334,0.47111112,0.108333334,0.47111112,0.13166666,0.44666666,0.13166666,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153907.jpg,0.54444444,0.12666667,0.58,0.12666667,0.58,0.16,0.54444444,0.16,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/NewWH/P_20190723_114953.JPG,0.4425,0.425,0.50875,0.425,0.50875,0.5366667,0.4425,0.5366667,Taper
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WH2/P_20190727_091920.jpg,0.58,0.33,0.895,0.33,0.895,0.705,0.58,0.705,Worn
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WH2/P_20190727_091920.jpg,0.175,0.38333333,0.5025,0.38333333,0.5025,0.7733333,0.175,0.7733333,Worn
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154328.jpg,0.54,0.32166666,0.63875,0.32166666,0.63875,0.37333333,0.54,0.37333333,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/NewWH/P_20190723_115958.JPG,0.49875,0.005,0.77875,0.005,0.77875,0.28666666,0.49875,0.28666666,Worn
gs://satu-pama-ai-comex-and-tyre-vcm/comex/NewWH/P_20190723_115958.JPG,0.7975,0.16166666,0.9975,0.16166666,0.9975,0.365,0.7975,0.365,Worn
gs://satu-pama-ai-comex-and-tyre-vcm/comex/NewWH/P_20190723_115958.JPG,0.00125,0.011666667,0.4875,0.011666667,0.4875,0.59833336,0.00125,0.59833336,Broken
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154049.jpg,0.30444443,0.75666666,0.34,0.75666666,0.34,0.835,0.30444443,0.835,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154049.jpg,0.4288889,0.84833336,0.47555557,0.84833336,0.47555557,0.90166664,0.4288889,0.90166664,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154049.jpg,0.33777776,0.8833333,0.41777778,0.8833333,0.41777778,0.9633333,0.33777776,0.9633333,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154049.jpg,0.5711111,0.27166668,0.6155556,0.27166668,0.6155556,0.305,0.5711111,0.305,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190709_145053.jpg,0.7202008,0.6293509,0.79548305,0.6293509,0.79548305,0.68767637,0.7202008,0.68767637,Taper
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190709_145053.jpg,0.1706399,0.5343368,0.2446675,0.5343368,0.2446675,0.58984005,0.1706399,0.58984005,Taper
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190709_145053.jpg,0.3877039,0.24459077,0.46800503,0.24459077,0.46800503,0.29633114,0.3877039,0.29633114,Taper
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190709_145053.jpg,0.4843162,0.8193791,0.55207026,0.8193791,0.55207026,0.8645343,0.4843162,0.8645343,Taper
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190709_145053.jpg,0.412798,0.39416745,0.47427854,0.39416745,0.47427854,0.42991534,0.412798,0.42991534,Taper
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190708_162206.jpg,0.4090521,0.2312073,0.54824936,0.2312073,0.54824936,0.35421413,0.4090521,0.35421413,Taper
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190708_162206.jpg,0.45772845,0.85763097,0.52519214,0.85763097,0.52519214,0.9476082,0.45772845,0.9476082,Taper
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153909.jpg,0.45333335,0.62,0.50222224,0.62,0.50222224,0.6716667,0.45333335,0.6716667,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153909.jpg,0.43555555,0.06666667,0.46666667,0.06666667,0.46666667,0.093333334,0.43555555,0.093333334,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153909.jpg,0.5422222,0.09166667,0.58666664,0.09166667,0.58666664,0.12833333,0.5422222,0.12833333,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153909.jpg,0.46666667,0.035,0.5311111,0.035,0.5311111,0.07,0.46666667,0.07,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WH2/P_20190727_092135_1.jpg,0.54,0.28333333,0.88,0.28333333,0.88,0.70666665,0.54,0.70666665,Worn
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WH2/P_20190727_092135_1.jpg,0.1225,0.245,0.46,0.245,0.46,0.67333335,0.1225,0.67333335,Worn
gs://satu-pama-ai-comex-and-tyre-vcm/comex/NewWH/P_20190723_120240.JPG,0.505,0.12666667,0.6575,0.12666667,0.6575,0.525,0.505,0.525,Crack
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WH2/P_20190727_092000.jpg,0.035,0.30666667,0.4325,0.30666667,0.4325,0.7583333,0.035,0.7583333,Worn
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WH2/P_20190727_092000.jpg,0.52375,0.30833334,0.90625,0.30833334,0.90625,0.7033333,0.52375,0.7033333,Worn
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154455.jpg,0.4725,0.47,0.4875,0.47,0.4875,0.50166667,0.4725,0.50166667,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154455.jpg,0.6075,0.54,0.6575,0.54,0.6575,0.5966667,0.6075,0.5966667,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154455.jpg,0.8325,0.41333333,0.85,0.41333333,0.85,0.45,0.8325,0.45,Chipping
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154455.jpg,0.55,0.30666667,0.605,0.30666667,0.605,0.37,0.55,0.37,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154132.jpg,0.295,0.20833333,0.34125,0.20833333,0.34125,0.23166667,0.295,0.23166667,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154132.jpg,0.305,0.23666666,0.3325,0.23666666,0.3325,0.26166666,0.305,0.26166666,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154132.jpg,0.715,0.49333334,0.76375,0.49333334,0.76375,0.52166665,0.715,0.52166665,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154132.jpg,0.3675,0.20833333,0.40125,0.20833333,0.40125,0.22833334,0.3675,0.22833334,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/NewWH/P_20190723_120203.JPG,0.44125,0.17666666,0.585,0.17666666,0.585,0.75166667,0.44125,0.75166667,Crack
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WH2/P_20190727_092407.jpg,0.32625,0.56166667,0.5625,0.56166667,0.5625,0.8383333,0.32625,0.8383333,Worn
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WH2/P_20190727_092407.jpg,0.52625,0.25833333,0.79625,0.25833333,0.79625,0.6116667,0.52625,0.6116667,Worn
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WH2/P_20190727_092125.jpg,0.59,0.37,0.955,0.37,0.955,0.77666664,0.59,0.77666664,Worn
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WH2/P_20190727_092125.jpg,0.1475,0.37166667,0.5,0.37166667,0.5,0.765,0.1475,0.765,Worn
gs://satu-pama-ai-comex-and-tyre-vcm/comex/NewWH/P_20190723_120050.JPG,0.3925,0.29166666,0.4625,0.29166666,0.4625,0.67333335,0.3925,0.67333335,Crack
gs://satu-pama-ai-comex-and-tyre-vcm/comex/NewWH/P_20190723_120307.JPG,0.47875,0.57166666,0.61875,0.57166666,0.61875,0.99333334,0.47875,0.99333334,Crack
